Match ID,Match Date,Series Name,team1 name,team1 runs_scored,team1 wickets_lost,Match Winner,Match Venue (Stadium),Match Venue (City),Match Venue (Country),team2 name, Team2 runs_scored,Team2 wickets_lost
64798,2002-11-30,Pakistan tour of Zimbabwe  - 2002 (2002/03),Zimbabwe,210.0,10.0,Pakistan,Harare Sports Club,Harare,Zimbabwe,,,
64799,2002-12-01,Pakistan tour of Zimbabwe  - 2002 (2002/03),Pakistan,300.0,7.0,Pakistan,Harare Sports Club,Harare,Zimbabwe,,,
64800,2002-12-01,Sri Lanka tour of South Africa  - 2002 (2002/03),South Africa,253.0,7.0,Sri Lanka,Willowmoore Park,Benoni,South Africa,,,
64801,2002-12-02,West Indies tour of Bangladesh  - 2002 (2002/03),West Indies,266.0,4.0,West Indies,Bangabandhu National Stadium,Dhaka,Bangladesh,,,
64802,2002-12-03,West Indies tour of Bangladesh  - 2002 (2002/03),West Indies,281.0,5.0,West Indies,Bangabandhu National Stadium,Dhaka,Bangladesh,,,
64803,2002-12-04,Sri Lanka tour of South Africa  - 2002 (2002/03),Sri Lanka,184.0,10.0,South Africa,De Beers Diamond Oval,Kimberley,South Africa,,,
64804,2002-12-06,Sri Lanka tour of South Africa  - 2002 (2002/03),Sri Lanka,228.0,8.0,South Africa,Goodyear Park,Bloemfontein,South Africa,,,
64805,2002-12-08,Kenya tour of Zimbabwe  - 2002 (2002/03),Kenya,211.0,10.0,,Harare Sports Club,Harare,Zimbabwe,,,
64806,2002-12-08,Pakistan tour of South Africa  - 2002 (2002/03),South Africa,272.0,7.0,South Africa,Kingsmead,Durban,South Africa,,,
64807,2002-12-11,Kenya tour of Zimbabwe  - 2002 (2002/03),Zimbabwe,273.0,4.0,Zimbabwe,Kwekwe Sports Club,Kwekwe,Zimbabwe,,,
64808,2002-12-11,Pakistan tour of South Africa  - 2002 (2002/03),Pakistan,335.0,6.0,Pakistan,St George's Park,Gqeberha,South Africa,,,
65629,2002-12-13,"VB Series Australia, England, Sri Lanka in Australia - 2002 (2002/03)",England,251.0,8.0,Australia,Sydney Cricket Ground,Sydney,Australia,,,
64809,2002-12-13,Pakistan tour of South Africa  - 2002 (2002/03),South Africa,182.0,10.0,South Africa,Buffalo Park,East London,South Africa,,,
65630,2002-12-15,"VB Series Australia, England, Sri Lanka in Australia - 2002 (2002/03)",Australia,318.0,6.0,Australia,Melbourne Cricket Ground,Melbourne,Australia,,,
64810,2002-12-15,Kenya tour of Zimbabwe  - 2002 (2002/03),Kenya,133.0,10.0,Zimbabwe,Queens Sports Club,Bulawayo,Zimbabwe,,,
64811,2002-12-16,Pakistan tour of South Africa  - 2002 (2002/03),Pakistan,213.0,10.0,South Africa,Boland Bank Park,Paarl,South Africa,,,
65631,2002-12-17,"VB Series Australia, England, Sri Lanka in Australia - 2002 (2002/03)",England,292.0,10.0,England,Brisbane Cricket Ground,Brisbane,Australia,,,
64812,2002-12-18,Pakistan tour of South Africa  - 2002 (2002/03),South Africa,265.0,8.0,South Africa,Newlands,Cape Town,South Africa,,,
65632,2002-12-20,"VB Series Australia, England, Sri Lanka in Australia - 2002 (2002/03)",England,258.0,9.0,England,Western Australia Cricket Association Ground,Perth,Australia,,,
65633,2002-12-22,"VB Series Australia, England, Sri Lanka in Australia - 2002 (2002/03)",Australia,305.0,5.0,Australia,Western Australia Cricket Association Ground,Perth,Australia,,,
64813,2002-12-26,India tour of New Zealand  - 2002 (2002/03),India,108.0,10.0,New Zealand,Eden Park,Auckland,New Zealand,,,
64814,2002-12-29,India tour of New Zealand  - 2002 (2002/03),New Zealand,254.0,9.0,New Zealand,McLean Park,Napier,New Zealand,,,
64815,2003-01-01,India tour of New Zealand  - 2002 (2002/03),India,108.0,10.0,New Zealand,Jade Stadium,Christchurch,New Zealand,,,
64816,2003-01-04,India tour of New Zealand  - 2002 (2002/03),India,122.0,10.0,New Zealand,Davies Park,Queenstown,New Zealand,,,
64817,2003-01-08,India tour of New Zealand  - 2002 (2002/03),New Zealand,168.0,10.0,India,Westpac Stadium,Wellington,New Zealand,,,
65634,2003-01-09,"VB Series Australia, England, Sri Lanka in Australia - 2002 (2002/03)",Sri Lanka,343.0,5.0,Sri Lanka,Sydney Cricket Ground,Sydney,Australia,,,
65635,2003-01-11,"VB Series Australia, England, Sri Lanka in Australia - 2002 (2002/03)",Australia,271.0,4.0,Australia,Bellerive Oval,Hobart,Australia,,,
64818,2003-01-11,India tour of New Zealand  - 2002 (2002/03),New Zealand,199.0,9.0,India,Eden Park,Auckland,New Zealand,,,
65636,2003-01-13,"VB Series Australia, England, Sri Lanka in Australia - 2002 (2002/03)",Sri Lanka,284.0,7.0,Sri Lanka,Sydney Cricket Ground,Sydney,Australia,,,
64819,2003-01-14,India tour of New Zealand  - 2002 (2002/03),India,122.0,10.0,New Zealand,Westpac Park,Hamilton,New Zealand,,,
65637,2003-01-15,"VB Series Australia, England, Sri Lanka in Australia - 2002 (2002/03)",Sri Lanka,211.0,9.0,Australia,Brisbane Cricket Ground,Brisbane,Australia,,,
65638,2003-01-17,"VB Series Australia, England, Sri Lanka in Australia - 2002 (2002/03)",England,279.0,7.0,England,Adelaide Oval,Adelaide,Australia,,,
65639,2003-01-19,"VB Series Australia, England, Sri Lanka in Australia - 2002 (2002/03)",England,152.0,10.0,Australia,Adelaide Oval,Adelaide,Australia,,,
65640,2003-01-21,"VB Series Australia, England, Sri Lanka in Australia - 2002 (2002/03)",Sri Lanka,214.0,8.0,Australia,Melbourne Cricket Ground,Melbourne,Australia,,,
65641,2003-01-23,"VB Series Australia, England, Sri Lanka in Australia - 2002 (2002/03)",England,117.0,10.0,Australia,Sydney Cricket Ground,Sydney,Australia,,,
65642,2003-01-25,"VB Series Australia, England, Sri Lanka in Australia - 2002 (2002/03)",Australia,229.0,7.0,Australia,Melbourne Cricket Ground,Melbourne,Australia,,,
65235,2003-02-09,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),West Indies,278.0,5.0,West Indies,Newlands,Cape Town,South Africa,,,
65236,2003-02-10,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Zimbabwe,340.0,2.0,Zimbabwe,Harare Sports Club,Harare,Zimbabwe,,,
65237,2003-02-10,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Sri Lanka,272.0,7.0,Sri Lanka,Goodyear Park,Bloemfontein,South Africa,,,
65238,2003-02-11,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Australia,310.0,8.0,Australia,New Wanderers Stadium,Johannesburg,South Africa,,,
65239,2003-02-11,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Canada,180.0,10.0,Canada,Kingsmead,Durban,South Africa,,,
65240,2003-02-12,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Kenya,140.0,10.0,South Africa,North West Cricket Stadium,Potchefstroom,South Africa,,,
65241,2003-02-12,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),India,204.0,10.0,India,Boland Bank Park,Paarl,South Africa,,,
65242,2003-02-13,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),New Zealand,241.0,7.0,New Zealand,St George's Park,Gqeberha,South Africa,,,
65243,2003-02-14,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Bangladesh,124.0,10.0,Sri Lanka,City Oval,Pietermaritzburg,South Africa,,,
65244,2003-02-15,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),India,125.0,10.0,Australia,SuperSport Park,Centurion,South Africa,,,
65245,2003-02-15,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Canada,197.0,10.0,Kenya,Newlands,Cape Town,South Africa,,,
65246,2003-02-16,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Netherlands,142.0,9.0,England,Buffalo Park,East London,South Africa,,,
65247,2003-02-16,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Pakistan,255.0,9.0,Pakistan,De Beers Diamond Oval,Kimberley,South Africa,,,
65248,2003-02-16,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),South Africa,306.0,6.0,New Zealand,New Wanderers Stadium,Johannesburg,South Africa,,,
65249,2003-02-18,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),West Indies,244.0,9.0,,Willowmoore Park,Benoni,South Africa,,,
65250,2003-02-19,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),India,255.0,7.0,India,Harare Sports Club,Harare,Zimbabwe,,,
65251,2003-02-19,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Canada,36.0,10.0,Sri Lanka,Boland Bank Park,Paarl,South Africa,,,
65252,2003-02-19,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),England,272.0,10.0,England,St George's Park,Gqeberha,South Africa,,,
65253,2003-02-20,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Australia,170.0,2.0,Australia,North West Cricket Stadium,Potchefstroom,South Africa,,,
65254,2003-02-22,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Bangladesh,108.0,10.0,South Africa,Goodyear Park,Bloemfontein,South Africa,,,
65255,2003-02-22,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),England,246.0,8.0,England,Newlands,Cape Town,South Africa,,,
65256,2003-02-23,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Canada,202.0,10.0,West Indies,SuperSport Park,Centurion,South Africa,,,
65257,2003-02-23,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),India,311.0,2.0,India,City Oval,Pietermaritzburg,South Africa,,,
65258,2003-02-24,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Kenya,210.0,9.0,Kenya,Gymkhana Club Ground,Nairobi,Kenya,,,
65259,2003-02-24,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Zimbabwe,246.0,9.0,Australia,Queens Sports Club,Bulawayo,Zimbabwe,,,
65260,2003-02-25,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Pakistan,253.0,9.0,Pakistan,Boland Bank Park,Paarl,South Africa,,,
65261,2003-02-26,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Bangladesh,198.0,7.0,New Zealand,De Beers Diamond Oval,Kimberley,South Africa,,,
65262,2003-02-26,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),India,250.0,9.0,India,Kingsmead,Durban,South Africa,,,
65263,2003-02-27,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Australia,301.0,6.0,Australia,North West Cricket Stadium,Potchefstroom,South Africa,,,
65264,2003-02-27,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),South Africa,254.0,8.0,South Africa,Buffalo Park,East London,South Africa,,,
65265,2003-02-28,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Zimbabwe,301.0,8.0,Zimbabwe,Queens Sports Club,Bulawayo,Zimbabwe,,,
65266,2003-02-28,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Sri Lanka,228.0,6.0,Sri Lanka,Newlands,Cape Town,South Africa,,,
65267,2003-03-01,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Kenya,217.0,7.0,Kenya,New Wanderers Stadium,Johannesburg,South Africa,,,
65268,2003-03-01,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Pakistan,273.0,7.0,India,SuperSport Park,Centurion,South Africa,,,
65269,2003-03-02,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),England,204.0,8.0,Australia,St George's Park,Gqeberha,South Africa,,,
65270,2003-03-03,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Canada,196.0,10.0,New Zealand,Willowmoore Park,Benoni,South Africa,,,
65271,2003-03-03,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Netherlands,314.0,4.0,Netherlands,Goodyear Park,Bloemfontein,South Africa,,,
65272,2003-03-03,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Sri Lanka,268.0,9.0,,Kingsmead,Durban,South Africa,,,
65273,2003-03-04,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Pakistan,73.0,3.0,,Queens Sports Club,Bulawayo,Zimbabwe,,,
65274,2003-03-04,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),West Indies,246.0,7.0,West Indies,De Beers Diamond Oval,Kimberley,South Africa,,,
65275,2003-03-07,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Australia,319.0,5.0,Australia,SuperSport Park,Centurion,South Africa,,,
65276,2003-03-07,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Kenya,225.0,6.0,India,Newlands,Cape Town,South Africa,,,
65277,2003-03-08,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Zimbabwe,252.0,7.0,New Zealand,Goodyear Park,Bloemfontein,South Africa,,,
65278,2003-03-10,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),India,292.0,6.0,India,New Wanderers Stadium,Johannesburg,South Africa,,,
65279,2003-03-11,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Australia,208.0,9.0,Australia,St George's Park,Gqeberha,South Africa,,,
65280,2003-03-12,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),Zimbabwe,133.0,10.0,Kenya,Goodyear Park,Bloemfontein,South Africa,,,
65281,2003-03-14,ICC World Cup in Kenya/South Africa/Zimbabwe - 2003 (2002/03),New Zealand,146.0,10.0,India,SuperSport Park,Centurion,South Africa,,,
